"A","B","C","D"
1.19037838497796,,1.42343676166095,0.541976951681155
-0.526348401440748,0.124501300792845,,2.59472109792058
-0.255133994076784,,-1.26969557880846,-2.73868774523234
,0.247450140729385,0.647209165471743,
-0.454611040789359,,,0.795140585281105
-1.12022151802517,0.391889268544631,,
-0.825764854661655,,-0.251647168724965,
-0.172993634200965,0.484223543375571,,-0.352880483941975
-1.54881651115628,,0.039204183700739,
,1.43503953429001,,1.92927103503696
0.573994104339189,,-2.25585472422692,-2.97948144154637
,2.33360227923034,,
,,,
0.987465824766583,3.16800800289435,,2.39994505074777
,,0.179383256705235,
,0.292393409491863,,1.21639799014568
,,,
-1.35011322691241,-0.704912319898041,,-0.227153446971014
,,,
1.65794005899899,0.802840999837754,-0.240956395550381,-0.775817323185899
,,,
,1.06472023760941,,0.853456647779399
,-0.942187301813863,-0.91700584724389,
,-2.30000736163269,-0.83927117224144,
-1.53376001755048,,-0.359006901736498,
,-0.115935712935546,0.396349898273571,
0.292900802591756,,0.243861220194855,
,0.197957107825342,-0.0153836304967677,2.34839261370855
,,-0.319266339407646,-1.52668467874548
,,-0.499684444536675,
,1.16585302367528,0.821857895122721,
,,-0.57848326418043,
,,-0.750636779154216,
,,,
0.0153230091325226,0.342228241264999,,
,,-0.418039455554844,
,,0.511606041723003,
,0.818851409863469,0.790898254017631,-0.450683108324328
0.660152576360034,-2.26830306945647,-0.829437268977467,
0.289679285846421,-0.934906801727912,,-1.79141761335296
,,,-0.963104571974592
,1.92560230419831,,
-2.00607830967004,,,-1.08214129932043
,,0.0927042787266345,1.00025016403338
,-0.0620871782928022,,
-1.87410461064231,,,-1.88265838171494
-1.71511380432561,-0.540050815870498,1.19072111792212,
0.0227944231451889,-0.36362477263106,1.07589954835476,-0.256660586523318
0.120618840406489,,,
,,,0.994014185851454
-0.0614644550457881,0.611116269993935,,
,0.646933069242727,,
,1.3232739505244,0.461997271706612,
,0.189563287317212,,
,0.144289827750203,,
-1.33370301395789,-0.600213813283312,,
,,-0.94623825315304,-2.34079976236292
0.918670629996042,2.13697165183699,0.845195387147344,
,-0.25474204336733,0.726196121804117,
-2.56886469517867,-3.14033815493741,-0.423238703981474,
,1.50756056784502,1.58044991692235,0.638930346073807
0.033536995485771,1.43408616620471,-0.273573709517029,
,-0.645686236450673,0.59942974469826,0.690269763878661
0.848284366708695,-0.307040269760691,-0.714557289827658,-1.24430413761249
,,-0.165141069396775,
,,,
,,0.0169844852529632,-0.244439882525953
-0.0271168017233772,,,
,,,-1.36298259839358
-2.12620877503193,-0.367462400902787,,
,,-1.3285293446208,-0.680466647752224
0.796863123179804,2.0569244323414,1.10859350852667,0.207124454376686
,-0.359765048651373,0.833133738369088,
,-3.86935863890071,-1.52548805448486,
,2.80974642588714,0.0653935627097402,
,,,
-0.602353454176854,-3.33137571761992,-2.42407132369413,-2.12541895304708
0.0112920285614735,,,
0.066831735605579,,,
-0.297869271266027,,-1.86866684135453,
,-1.44973244115429,-0.240145258400171,
,-1.08112291642113,-0.389863635343582,
0.660093459318623,,-1.24828297717757,-1.47804336598756
,1.35406269317562,0.303880224038715,
0.552109462476014,,-0.0548935499168911,
,1.38463918196049,0.578782642618863,
0.620484014298819,1.23640141685347,,
0.322623762157625,,,
0.840445369361455,-1.08875286230417,-1.41534313752518,
-0.135711564020889,,1.0440044148897,1.15084019334697
0.732306087714431,,-1.11450073984765,-1.98749966216044
2.00517207805254,,,
,,-1.04119140568941,
1.03446706476585,,1.35558424958295,1.57323702444416
0.0248371823468652,,-1.47276064118324,
,0.715292467669219,1.0489577954124,
1.1336902950402,,1.31301544740689,-0.0184720194700156
0.459163784267842,-0.560215768215145,0.410236199830174,1.08261337765002
,,,
1.76159185432767,2.20739542515946,,-1.07562913005983
-1.85658185826634,,-0.453542367597926,-0.98650053702501
,,0.76632577704568,
,,,-2.13178210341428
,,1.67867265248383,
,2.57932348770461,2.00057960122853,
1.86173634509438,,,-0.0499695843254747
,-2.80739780267135,-0.445712797997597,
1.03720074533958,-0.712011682902634,0.254663164913393,0.320529116107534
,,0.727101438601145,0.950035993885948
,,1.49333448067281,
-0.447408819138214,-0.685931018462744,-0.456577871830418,-0.0176037871409137
0.861708157698352,,,-2.20831930984332
,,0.339248811707439,
,0.0431401872043641,,
-1.22822780912991,,,-0.904671360966856
-0.997604371919908,,,0.380266426134688
,,,
-0.0403492698725768,2.90734035557878,1.27912058359111,
0.514331649330583,,,
,-1.27750096902684,,
,5.32136796974971,,0.850220621299056
,,-1.37451179077391,-0.0311713788216907
,,-1.25762023624169,-0.250282216502114
0.916666822054779,,0.291662474822429,-0.687821391652673
0.510265148781819,,-0.207998067893886,
,0.284708149569403,,-1.69233758605909
,,-0.0182709336179937,
,,-0.293427227352455,
-1.54365870306588,,,-0.620220607354486
,0.102290238635981,0.271518577663976,
-0.31812607113017,0.0540369285416068,,
-1.51429472782324,-1.07012270348758,,0.672467020241053
,0.457653048816145,,
,2.18637262196415,,0.557093771053092
-2.15100317530383,,0.205848232421257,2.17274191982704
,,-0.149521447462789,
,0.109537622341502,,-3.25957919505113
-1.26625963195404,,-0.970165190758744,-1.20448415869888
,,0.0945059404175251,-0.501968596844183
,-3.233369636669,,
,-0.810317250810128,0.016836767734213,
-1.19053321330863,,-0.543390940721714,
-0.637104980710363,,1.70474982056585,1.016678784666
3.08373953891157,,1.24521326904866,
0.937498171832295,,,
1.39053798682574,1.52725428262885,0.445382721451596,
,,-1.61711652101467,-0.489166801208793
-0.3076327232952,,,
-1.35137784214305,-0.970342209505062,,0.593134330376932
,,0.132244994229434,-1.32257268070253
-0.0502489767645623,-2.30033555431651,,
,2.41278969852329,,
-0.318163330993801,,,1.88446857560561
0.010704375169905,0.833895550648611,-0.0215652310272324,
,,0.443286819684363,0.954389658078916
0.230341910610583,-0.702916997160409,,
-0.783850951122933,-1.62308236348287,,
,-0.835392485526034,,
,-0.372306489029018,,
-0.903302610637793,,0.382869149288096,0.185924407507291
,,0.254764076614052,
,-1.18571139598564,,
,,-0.0319093456349462,
0.868983501540315,0.610077792698965,0.363657432278309,
,,0.582448366078206,
0.0910405396538839,,1.92452668568413,1.82891764362367
,,,1.17927595353206
0.295147004062264,,-1.90796249373685,-2.01473764790232
0.998704583836859,,,2.68486655539911
,,,
0.999246299474132,2.87090622174175,1.79475267380602,2.51136957592128
,,1.9607017578823,
0.430202610728404,,0.775081797661926,
,,,1.10134401150357
0.171146054168896,0.565709866866731,-0.664582399912487,
,2.25164665686841,1.14199024161758,1.26963623669659
,-2.02250525153547,,-0.628573542717457
-1.5827634676954,,,
,2.25047915802514,,
-0.821920819330948,0.754117651145582,,
-0.980503349151853,,-0.811870149361934,-0.172364146244462
,-1.80073367548316,,-1.81957446809512
-0.995564403263049,,,0.611024148212713
,,-0.961339664051626,
,,-0.170906477083741,
-0.361104383878549,,,-0.110811956805426
0.822325056303155,-0.676687049373456,-0.965850819894685,
0.44579358311539,,,-0.957172131269887
,0.352414187896282,,2.22476480354336
0.659617730648756,,,
-1.29899642539878,,,0.185858278580989
,2.09696149418709,,3.42601220483878
-0.273474476684454,,-0.602187298531475,
,,,
1.12619804153917,-0.495163933838937,-1.50868833709336,-4.46269462268991
0.0258032078374534,,,-0.885673610592722
0.518567097096957,,,-1.70206931767021
-0.045195276933462,-1.1081718005607,-1.34409565526775,-1.53476059292249
,-0.323838795382117,0.255221875690724,
0.581194816879208,1.75014556844175,,1.53016319755797
,-0.715138534169602,0.289398089414036,1.44338559888307
0.849550949134466,-0.0573713898011913,-0.796305340133837,-0.418205672394148
2.41707061116309,2.26988660696292,-1.05297714851058,-1.08272951750144
0.343170309743907,,,-2.36489587612937
0.674747490285039,,,1.44207189857515
,,,
1.25095003389709,1.18372711849733,0.356959287497098,-0.0763398332172366
-1.24918244905993,2.03154810867258,,
-0.956586822541286,,,1.83074295942402
0.0739198338164977,-2.58517519250973,-2.3800974059354,-2.3600753803727
,,-0.859512433771685,-1.18431058732287
,0.799587268901167,,-0.0944737841264311
,,,1.19826231858532
,,-0.195953644552612,
1.64517537794029,,-1.43580924049197,
,,,0.117957421689304
,,-0.392172955953431,0.291807705913769
-1.62032723364213,-3.12899524069875,,-0.101960772589308
0.749614934060325,2.38671566502525,,
,-1.78940001859094,,
,,-0.633454884619039,-0.986374934185875
0.677509852574167,-0.381328579854711,-0.159216463543552,-0.232334801631019
,2.70618241875562,,
,,,
,,,
0.764942458548993,,-0.588593987711215,-0.0939472094435945
0.819763821351807,1.68689658175818,,
0.903843672415332,,,
,0.856924356042546,,1.44665888894938
0.288753601819581,,,
-0.943263842642371,-0.352048503478813,,0.956813052417887
0.133218261122488,-1.1324850011266,-0.881314743674471,
,-3.81846417480632,-0.740089731947433,-1.27630672250913
,,-0.0534985456054363,
0.505667226698908,0.568868672624635,1.55392719033061,
0.702695839014471,,,
0.161088256522705,,,
-2.39122398897229,-2.72034547774677,-0.837439191073685,
,,1.6496989485376,
,-1.07455474344296,,
,-2.92470062470265,-0.444699786488536,
,,,-0.759259116318762
-0.937623989119962,0.0164352689964045,0.0645415480815664,1.23478320138556
,,2.08039548986678,
-0.548026711622977,0.726487556903561,1.20330470965736,1.01266724810759
-0.64915536254515,,,
,-0.49236095534239,,
,,,
0.172215159503044,-1.00164287954511,0.204449991133115,
,1.08634203566844,,0.755162058133633
,,,
,,-0.24686363646885,
0.517725254590259,2.46019890701017,0.741907463074093,
,,-0.109786605255523,
,,-0.0206306751100566,-0.808880460980748
,,,1.44845226175719
,-0.203010541931159,,
1.12771797949832,2.5294512314128,,1.63179459846383
,-0.782963386550136,,-2.06492307551251
-0.0864712721110291,,,4.23409582558273
,-2.45915458127755,0.128398179984281,1.35986706688515
,,-1.39319989516651,-1.4419095297067
,-0.707170630758593,,-1.04960373057228
,2.47368878465999,,
,,,0.255484549170223
,,,
1.63106073240292,2.04260130629297,,
,-0.965092612849612,-0.882149344841898,-0.673433968038692
0.34355431554872,,,0.37742407050474
0.897984249772551,-0.240164613570602,,-1.24152762206789
-1.36473363304489,,,
,1.79117804033967,,0.0171984671636214
,,1.26949105792606,
1.13283957772548,2.38024830193791,,1.35253376359721
,,,0.584031320742199
,,,
,2.29078373115363,1.01635564133653,-0.0983025358795591
,1.51900403022224,-0.947930160018186,
,,,
-2.37058663432074,-2.65517205581843,-0.235854905063473,
0.0172274128643755,1.68010703995116,0.0806307373575804,0.219382405547841
0.191082073762916,0.389522677703665,-0.492997695401731,
0.818162217902652,,1.05126331290781,
-0.699228106144098,-1.25644694448451,-1.09217503496728,-0.419737460809684
0.996451529666396,,-1.33754185485004,-0.78516581484584
-0.69274535356833,,,
,-0.699099187076178,0.810701492003917,1.3275704961721
,,-0.875981344328801,
-0.608044983359464,-0.324155562735993,,0.714105948138698
,0.3842987896867,-0.296095927147791,-0.978237441493056
,2.38513021406579,,
,,-0.630792272131494,-1.33709077789552
-1.15852700589699,-2.35607079972425,-1.03831522889182,
,,1.64848053645928,
,-0.224820885010822,0.434632225581985,
-0.268400025520266,-1.02196870653759,,
,0.173934545076123,,1.75978713758923
0.461331003901638,0.461173880760891,-0.447468477034871,
,,,0.660041739848048
-0.67939633341417,-1.19579373900345,-0.822972408932445,-0.250272360126492
-0.318611569966249,-0.261835245961079,,-1.93388307190097
-0.658019293864502,,1.41015783662107,
-0.162615980275628,,-0.801738675504413,
,1.99746459263011,,
,-1.56396509297682,,
-0.0278099839182587,,0.969487151612596,-0.233019578149591
,,0.538828275113854,
-1.21675338327355,,-1.74700386193617,-2.31114615980631
0.953601027080163,-0.42536515603359,,-1.55513488256706
,0.184106632440992,0.776559642839838,
-0.704946172078452,-0.774388863488141,,
,,,0.814235279987392
,,,-2.25655077287693
-0.151614769827921,,,
,-0.708771796597842,-0.169523098146087,
,,0.729401480197019,
-0.552909864931753,-1.2652252797181,-1.15602494860787,-0.89388056840761
0.954259677245468,,,
0.164420107478753,,,
-0.277725410828986,,,
-0.644419619223862,,-3.12519918422871,-1.09661014968982
,,-0.76231150890405,-1.04816648368649
,-1.9632469677972,,
1.0906215035097,-0.467951452527627,,
-0.781372921136103,-0.730996880305095,0.470303483126366,1.01790984435589
1.64332373376438,,-2.37093145303073,-1.49660447043301
-0.170785226051006,,,
-0.653641910106926,-3.86398571838372,,0.679011530869579
,-1.4297779300848,-0.00247914646566992,1.44378560920264
0.188105486356753,,-0.801067352060978,
,,,
,2.26168508548027,,
,0.422158654765024,,
0.205072404879131,0.388108610971676,-1.30035121064336,-1.97655403736757
0.0634116980727395,,0.104523767795311,
-0.741664430606325,,0.288529692398676,
,,,-1.0543972554051
,0.856290564741201,1.33665490943696,
-0.980080361865213,,,
-0.415431332879817,,,
-0.27844094049977,,,
1.05409934754309,,0.190669897237294,1.12208235735787
-0.62305895188382,,-0.72341928787537,
-0.178191822257626,,-0.416688085891256,
,0.445553549369463,,
1.60388383078126,,,-0.260513899760239
1.44882146078712,1.93157395754917,,
-1.05839965003638,,,-0.679041845985379
,,-0.154951927394428,0.6534167788386
-1.29720147388242,,,-0.838281120989647
-0.829073430273456,,-0.805204551035285,-1.77026603175385
,0.17937172967579,1.1608245738086,
,1.08028136881978,,
,-0.941476551798761,,
-0.313185666444505,2.53656727439074,0.397217218207407,2.20153831126724
0.306202128122618,1.22392082122201,2.12315919282226,1.81820067551458
1.22963755720089,,,-0.813438543815141
,2.32341850864058,0.156759469707963,-1.47946272848758
-2.0712886450964,,0.51128718085472,
-0.254411710301793,,-0.0834974301653851,
0.476396540102075,,-0.796263219521894,-1.53854591164075
1.1648359123802,,,-0.622025753460493
,,0.341469371361881,
0.127827928639979,-2.01101084930767,-1.08686683452974,
,,1.24102707897126,
0.198993869675984,,0.556961623763979,
,1.99149398978929,,
-2.21675513493914,,,
2.03387780206071,4.73392105043056,0.742642853775053,
,-0.478868198790149,,1.18784823023309
,1.12580430680549,,
,,-0.396860964816548,-0.698671272246819
,,,
-0.331000594076846,,1.86811352501988,0.960354692571566
0.355548081917882,-0.0297636268110295,-0.214555919330259,-2.79612986266838
0.169888599035472,,0.330573236299737,
0.239238593824761,,,
,,-0.963127126254308,
,,-0.571154864217528,
,-1.31287109189731,0.342836195949452,1.20107872671876
0.41627418952243,-1.67856559104369,,
-0.32273060276783,-1.03268815395663,-0.678534551005877,
0.842913529277499,,,-1.16433927644248
,-0.644167757678568,,
,,0.62250149075158,
-1.53788372174715,-1.84085942588445,,
-1.48353381221735,-1.419950184427,,-2.51082189969611
-1.7447381269927,,,
0.0242356783728676,,0.203173406732835,
,-2.33783289736205,,
,,,
,,,-0.879001073609005
0.0146697562119895,-2.07179354030297,,-2.84840999059061
,,1.85270987208452,0.824166328280736
0.30121905668371,-0.740057707351618,,
0.421688779118986,0.958399461732335,,
,,,
,-2.35914876698209,,
,1.85026367139749,1.09860468057337,
-0.20300577965444,-2.24866182308753,,-2.01264396957968
-3.84840269995274e-05,-0.322363697378389,-0.889090040003932,0.903183084709947
,,,1.19016600764194
,-2.73522757257464,-1.11604670195037,
-2.29142750276276,-1.90983611283744,-0.531131531597809,-0.0349188998396425
,,,
-1.57125070163983,-2.9901150668375,-0.605823427158206,0.037481622017814
,,,3.06345594893157
-1.06639966452267,,-0.46451310562525,
0.389090532297012,-1.79502041870631,,
,,0.700039249492635,-1.38854520936589
,,,
,,-0.0329021697988877,
-0.67093240335342,-1.31914910746158,-0.443280784016925,-0.80601715703921
0.892725899985323,,,
0.476799443153048,1.32886874933583,-1.07281828400322,
,-0.823121329670996,,-0.267616722493243
,-3.48469901659523,0.363166495579849,
-0.486200731941719,,,-0.733879184468282
,-2.32947009258406,,-1.80292994991369
1.77384268160864,0.330084661073513,-1.38393226292062,-1.79700321734944
0.0337124389773445,0.53909375210562,,-1.08450022077374
,,0.837443848230391,1.01206143392371
-0.173960891087615,3.12485956606985,,
2.07554917645169,2.25714506488964,,-0.132040116635445
,-2.85384999401842,,-3.1207967771631
,-0.887825083962955,-1.41434275277085,-0.182511926994034
,-1.14426868429492,,0.0317785457791873
0.727129908185823,0.846792272444673,,-2.90455646014122
,-3.94643638441344,-0.421112108055374,-0.362499994663317
,2.4386059602875,,
,,,
,-1.50690904315282,,-1.52276098746509
-1.18622500956318,-1.11163519442709,-0.868562715323967,
,,,1.17379856336432
-1.8163370958066,-2.67016066138825,0.419103132946288,0.588936182471092
-1.71753992490193,,0.268068935831465,
,,,1.09338001651121
,1.00317194307482,,-0.715466316892276
,,-0.62589448383643,
-1.93209497227857,,1.45890251524687,
,,-1.47207963079608,
,,,-1.24088133506659
,,,1.03402048246443
1.84390932942692,,0.00360190830174583,
0.41958246226038,,0.602429947020315,
,-1.95154256075808,,1.34467632867966
,,0.507119331084798,
0.213093639533192,0.754829611137943,0.694857596127454,
-1.7182887639908,-1.54095117482867,,-0.57383854485226
,,,0.00322248431935204
-0.671879471327625,-0.729719670130647,,
,,,
,,,2.69074004169095
,1.29473041981306,,
-0.651915887319594,-1.66357579527782,,
-1.45676385275197,-2.91024934499915,,-1.37610947202123
0.172284600439745,-1.08311586537963,-1.30411925269354,-0.256283710797015
,,0.744211055756585,0.4799652691035
,1.13688527280273,0.347438400933044,0.760361567945127
1.18917934773041,-0.182517362264762,,
,-1.25023541139015,,
